bing	99	compiler	0.0
bing	100	computability theory	0.0
bing	101	computational chemistry	0.0
bing	102	computational complexity theory	0.0
bing	103	computational geometry	0.0
bing	104	computational linguistics	0.0
bing	105	computational neuroscience	0.0
bing	106	computational physics	0.0
bing	107	computational science	0.0
bing	108	computer accessibility	0.0
bing	109	computer animation	0.0
bing	110	computer architecture	0.0
bing	111	computer data storage	0.0
bing	112	computer graphics	0.0
bing	113	computer music	0.0
bing	114	computer networking	0.0
bing	115	computer programming	0.0
bing	116	computer science	0.0
bing	118	concurrency (computer science)	0.0
bing	119	concurrency control	0.0
bing	120	condition monitoring	0.0
bing	121	conference on information and knowledge management	0.0
bing	122	conference on knowledge discovery and data mining	0.0
bing	123	contextual advertising	0.0
bing	124	controlled vocabulary	0.0
bing	125	cornelis j. van rijsbergen	0.0
bing	126	cross-language information retrieval	0.0
bing	127	cross-platform	0.0
bing	128	cross industry standard process for data mining	0.0
bing	129	cryptography	0.0
bing	130	cuil	0.0
bing	131	cultural studies	0.0
bing	132	customer analytics	0.0
bing	133	customer relationship management	0.0
bing	134	cyril w. cleverdon	0.0
bing	135	dna	0.0
bing	136	dashboard (business)	0.0
bing	137	data	0.0
bing	138	data mining extensions	0.0
bing	139	data pre-processing	0.0
bing	140	data vault modeling	0.0
bing	141	data analysis	0.0
bing	142	data cleaning	0.0
bing	143	data clustering	0.0
bing	144	data collection	0.0
bing	145	data dictionary	0.0
bing	146	data dredging	0.0
bing	147	data extraction	0.0
bing	148	data integration	0.0
bing	149	data loading	0.0
bing	150	data management	0.0
bing	151	data mart	0.0
bing	153	data mining in agriculture	0.0
bing	154	data mining in meteorology	0.0
bing	155	data modeling	0.0
bing	156	data set	0.0
bing	157	data snooping	0.0
bing	158	data structure	0.0
bing	159	data transformation	0.0
bing	160	data visualization	0.0
bing	161	data warehouse	0.0
bing	162	database	0.0
bing	163	database management system	0.0
bing	164	database system	0.0
bing	165	daum communications	0.0
bing	166	decision making	0.0
bing	167	decision support system	0.0
bing	168	decision tree learning	0.0
bing	169	decision trees	0.0
bing	170	deepwater horizon oil spill	0.0
bing	171	degenerate dimension	0.0
bing	172	desktop search	0.0
bing	173	digital object identifier	0.0
bing	174	digital obsolescence	0.0
bing	175	dimension (data warehouse)	0.0
bing	176	dimension reduction	0.0
bing	177	dimension table	0.0
bing	178	dimensional modeling	0.0
bing	179	discounted cumulative gain	0.0
bing	180	discovery (observation)	0.0
bing	181	discovery net	0.0
bing	182	dissolved gas analysis	0.0
bing	183	distributed computing	0.0
bing	184	distributed web crawling	0.0
bing	185	divergence-from-randomness model	0.0
bing	186	document retrieval	0.0
bing	188	don swanson	0.0
bing	189	donald b. crouch	0.0
bing	190	dot-com bubble	0.0
bing	191	dots-and-boxes	0.0
bing	192	dracula	0.0
bing	193	drug discovery	0.0
bing	195	early-arriving fact	0.0
bing	196	educational data mining	0.0
bing	197	electrical power	0.0
bing	198	electronic health records	0.0
bing	199	eli pariser	0.0
bing	200	emanuel goldberg	0.0
bing	201	enterprise search	0.0
bing	202	environment for developing kdd-applications supported by index-structures	0.0
bing	203	eugene garfield	0.0
bing	204	europe	0.0
bing	205	european conference on machine learning and principles and practice of knowledge discovery in databases	0.0
bing	206	european summer school in information retrieval	0.0
bing	207	evolutionary computation	0.0
bing	208	exalead	0.0
bing	209	excite	0.0
bing	210	experian hitwise	0.0
bing	211	expert system	0.0
bing	212	expertise finding	0.0
bing	213	exploratory data analysis	0.0
bing	214	extended boolean model	0.0
bing	215	extract, transform, load	0.0
bing	216	f-score	0.0
bing	217	f. wilfrid lancaster	0.0
bing	218	fico	0.0
bing	219	facebook	0.0
bing	220	fact (data warehouse)	0.0
bing	221	fact table	0.0
bing	222	factor analysis	0.0
bing	223	federated search	0.0
bing	224	file transfer protocol	0.0
bing	225	filter bubble	0.0
bing	226	first amendment to the united states constitution	0.0
bing	227	focused crawler	0.0
bing	228	forestle	0.0
bing	229	formal methods	0.0
bing	230	forrester research	0.0
bing	231	functional programming	0.0
bing	232	fuzzy retrieval	0.0
bing	233	gnu project	0.0
bing	234	gartner	0.0
bing	235	general architecture for text engineering	0.0
bing	236	generalized vector space model	0.0
bing	237	genetic algorithms	0.0
bing	238	genetics	0.0
bing	239	genieknows	0.0
bing	240	genres	0.0
bing	242	gerard salton	0.0
bing	243	gerard salton award	0.0
bing	246	goodsearch	0.0
bing	248	google bombing	0.0
bing	249	google drive	0.0
bing	251	google effect	0.0
bing	252	gopher (protocol)	0.0
bing	253	graph theory	0.0
bing	254	grid computing	0.0
bing	255	guruji.com	0.0
bing	256	holap	0.0
bing	257	html	0.0
bing	258	hans peter luhn	0.0
bing	259	harmonic mean	0.0
bing	260	health insurance portability and accountability act	0.0
bing	261	herman hollerith	0.0
bing	262	hitwise	0.0
bing	263	hotbot	0.0
bing	264	human%e2%80%93computer information retrieval	0.0
bing	265	human%e2%80%93computer interaction	0.0
bing	266	human rights	0.0
bing	267	hypertext	0.0
bing	268	ibm	0.0
bing	269	ieee	0.0
bing	270	ill-posed	0.0
bing	271	image processing	0.0
bing	272	image retrieval	0.0
bing	273	imperial college london	0.0
bing	274	independency	0.0
bing	275	index (database)	0.0
bing	278	informatics (academic field)	0.0
bing	279	informationweek	0.0
bing	280	information retrieval facility	0.0
bing	281	information access	0.0
bing	282	information architecture	0.0
bing	283	information extraction	0.0
bing	284	information integration	0.0
bing	285	information management	0.0
bing	286	information need	0.0
bing	287	information overload	0.0
bing	288	information retrieval	0.0
bing	289	information retrieval applications	0.0
bing	290	information science	0.0
bing	291	information seeking	0.0
bing	292	information society	0.0
bing	293	information technology	0.0
bing	294	information theory	0.0
bing	295	infoseek	0.0
bing	296	initial public offering	0.0
bing	297	inktomi (company)	0.0
bing	298	institutional memory	0.0
bing	299	insulator (electrical)	0.0
bing	300	intellectual freedom	0.0
bing	301	intellectual property	0.0
bing	302	interactive visualization	0.0
bing	303	international conference on very large data bases	0.0
bing	304	international standard book number	0.0
bing	305	internet search engines and libraries	0.0
bing	306	interpreter (computing)	0.0
bing	307	inverted index	0.0
bing	308	iterative algorithm	0.0
bing	309	j. c. r. licklider	0.0
bing	310	jasis	0.0
bing	311	jhepwork	0.0
bing	312	jacquard loom	0.0
bing	313	java (programming language)	0.0
bing	314	java data mining	0.0
bing	315	john nunn	0.0
bing	316	john seward	0.0
bing	317	joseph marie jacquard	0.0
bing	318	jughead (computer)	0.0
bing	319	jughead jones	0.0
bing	320	jumpstation	0.0
bing	321	kdd conference	0.0
bing	322	knime	0.0
bing	323	kxen inc.	0.0
bing	324	karen spa�rck jones	0.0
bing	325	keypunch	0.0
bing	327	kluwer academic publishers	0.0
bing	328	knowledge discovery	0.0
bing	329	knowledge organization	0.0
bing	330	knowledge visualization	0.0
bing	331	lionsolver	0.0
bing	332	language model	0.0
bing	333	latent dirichlet allocation	0.0
bing	334	latent semantic analysis	0.0
bing	335	latent semantic indexing	0.0
bing	338	library and information science	0.0
bing	339	linkrot	0.0
bing	340	list of computer science conferences	0.0
bing	341	list of information retrieval libraries	0.0
bing	342	list of reporting software	0.0
bing	345	local search (internet)	0.0
bing	346	logic programming	0.0
bing	347	looksmart	0.0
bing	348	lycos	0.0
bing	349	matrix	0.0
bing	350	medlars	0.0
bing	351	mit	0.0
bing	352	ml-flex	0.0
bing	353	molap	0.0
bing	356	magellan (search engine)	0.0
bing	357	main page	0.0
bing	358	mark mccahill	0.0
bing	359	market basket analysis	0.0
bing	360	mass surveillance	0.0
bing	361	massachusetts institute of technology	0.0
bing	362	mathematical logic	0.0
bing	363	mathematics	0.0
bing	364	mcgill university	0.0
bing	365	mean reciprocal rank	0.0
bing	366	measure (data warehouse)	0.0
bing	367	medicine	0.0
bing	368	memory	0.0
bing	370	metadata	0.0
bing	371	metasearch engine	0.0
bing	372	microarchitecture	0.0
bing	374	microsoft analysis services	0.0
bing	375	mind maps	0.0
bing	376	mining software repositories	0.0
bing	377	missing data	0.0
bing	378	modeling and simulation	0.0
bing	379	montreal	0.0
bing	380	morgan kaufmann	0.0
bing	382	mugurdy	0.0
bing	383	multidimensional expressions	0.0
bing	384	multifactor dimensionality reduction	0.0
bing	385	multilinear subspace learning	0.0
bing	386	multimedia information retrieval	0.0
bing	387	multiprocessing	0.0
bing	388	multisearch	0.0
bing	389	multivariate statistics	0.0
bing	390	music information retrieval	0.0
bing	391	nltk	0.0
bing	392	named-entity recognition	0.0
bing	393	national bureau of standards	0.0
bing	394	national center for supercomputing applications	0.0
bing	395	national institute of standards and technology	0.0
bing	396	national security agency	0.0
bing	397	natural language toolkit	0.0
bing	398	natural language processing	0.0
bing	399	natural language search engine	0.0
bing	400	nature (journal)	0.0
bing	402	netscape	0.0
bing	403	network topology	0.0
bing	404	neural networks	0.0
bing	405	nicholas j. belkin	0.0
bing	406	nicholas jardine	0.0
bing	407	northern light group	0.0
bing	408	number theory	0.0
bing	409	numerical analysis	0.0
bing	410	oclc	0.0
bing	411	olap cube	0.0
bing	412	object-oriented programming	0.0
bing	413	online algorithm	0.0
bing	414	online analytical processing	0.0
bing	415	online search	0.0
bing	416	ontologies	0.0
bing	417	ontology (information science)	0.0
bing	418	opensearch	0.0
bing	419	open directory project	0.0
bing	420	open drive	0.0
bing	421	operating system	0.0
bing	422	operational data store	0.0
bing	423	oracle	0.0
bing	424	oracle data mining	0.0
bing	425	oracle machine	0.0
bing	426	orange (software)	0.0
bing	428	orthogonality	0.0
bing	429	oscar nierstrasz	0.0
bing	430	outline of information science	0.0
bing	431	overfitting	0.0
bing	432	overture	0.0
bing	433	pagerank	0.0
bing	434	paid inclusion	0.0
bing	435	parallel computing	0.0
bing	436	parsing	0.0
bing	437	pattern	0.0
bing	438	people's republic of china	0.0
bing	439	perl	0.0
bing	440	personal information management	0.0
bing	441	pharmacy	0.0
bing	442	philosophy of information	0.0
bing	443	picollator	0.0
bing	444	police-enforced anpr in the uk	0.0
bing	445	positive predictive value	0.0
bing	446	power transformer	0.0
bing	448	precision and recall	0.0
bing	449	predictive model markup language	0.0
bing	450	predictive analytics	0.0
bing	451	prentice hall	0.0
bing	452	preservation (library and archival science)	0.0
bing	453	principle of least astonishment	0.0
bing	454	privacy	0.0
bing	455	probabilistic relevance model	0.0
bing	456	probabilistic relevance model (bm25)	0.0
bing	457	procedural programming	0.0
bing	458	profiling practices	0.0
bing	459	programming language	0.0
bing	460	programming paradigm	0.0
bing	461	proximity search (text)	0.0
bing	462	pubmed identifier	0.0
bing	463	public library	0.0
bing	464	punched cards	0.0
bing	465	python (programming language)	0.0
bing	467	quantitative structure%e2%80%93activity relationship	0.0
bing	468	quantum computer	0.0
bing	469	query string	0.0
bing	470	question answering	0.0
bing	471	quora	0.0
bing	472	rolap	0.0
bing	473	r (programming language)	0.0
bing	474	ralph kimball	0.0
bing	475	rank order	0.0
bing	476	rapidminer	0.0
bing	477	reactive business intelligence	0.0
bing	478	real-time computing	0.0
bing	479	receiver operating characteristic	0.0
bing	480	regression analysis	0.0
bing	481	relational database	0.0
bing	482	relevance	0.0
bing	483	relevance (information retrieval)	0.0
bing	484	relevance feedback	0.0
bing	485	representational state transfer	0.0
bing	486	requirements analysis	0.0
bing	487	rexer's annual data miner survey	0.0
bing	488	robert m. hayes	0.0
bing	489	robert r. korfhage	0.0
bing	490	robert tibshirani	0.0
bing	491	robotics	0.0
bing	494	rocchio classification	0.0
bing	495	routing	0.0
bing	496	rule of inference	0.0
bing	497	russian federation	0.0
bing	498	sapo (company)	0.0
bing	499	sas (software)	0.0
bing	500	sas institute	0.0
bing	501	semma	0.0
bing	502	sigkdd	0.0
bing	503	sigmod	0.0
bing	504	smart information retrieval system	0.0
bing	505	spss modeler	0.0
bing	506	sql	0.0
bing	507	statistica	0.0
bing	508	scalability	0.0
bing	509	science, technology and society	0.0
bing	510	scientific american magazine	0.0
bing	511	searchme	0.0
bing	512	search engine watch	0.0
bing	513	search aggregator	0.0
bing	514	search directory	0.0
bing	515	search engine (computing)	0.0
bing	516	search engine (disambiguation)	0.0
bing	521	search oriented architecture	0.0
bing	522	selection-based search	0.0
bing	523	self-organizing map	0.0
bing	524	semantic web	0.0
bing	526	sensitivity and specificity	0.0
bing	527	sequence mining	0.0
bing	528	set theory	0.0
bing	529	sixth normal form	0.0
bing	530	slowly changing dimension	0.0
bing	531	social science research network	0.0
bing	532	social information seeking	0.0
bing	533	social search	0.0
bing	534	society for industrial and applied mathematics	0.0
bing	535	software	0.0
bing	536	software design	0.0
bing	537	software development process	0.0
bing	538	software engineering	0.0
bing	539	software release life cycle	0.0
bing	540	software testing	0.0
bing	541	sogou.com	0.0
bing	542	sorrell v. ims health, inc.	0.0
bing	543	spatial index	0.0
bing	544	spearman's rank correlation coefficient	0.0
bing	545	special interest group on information retrieval	0.0
bing	546	spell checker	0.0
bing	547	spider trap	0.0
bing	548	spreadsheets	0.0
bing	549	springer verlag	0.0
bing	550	sproose	0.0
bing	551	standard boolean model	0.0
bing	552	star schema	0.0
bing	553	statcounter	0.0
bing	554	statsoft	0.0
bing	555	statistical classification	0.0
bing	556	statistical inference	0.0
bing	557	statistical model	0.0
bing	558	statistical noise	0.0
bing	559	statistics	0.0
bing	560	stellar wind (code name)	0.0
bing	561	structured data analysis (statistics)	0.0
bing	562	subject indexing	0.0
bing	563	subspace clustering	0.0
bing	564	support vector machines	0.0
bing	565	supreme court of the united states	0.0
bing	566	surrogate key	0.0
bing	567	surveillance	0.0
bing	568	symbolic computation	0.0
bing	569	systems architecture	0.0
bing	570	tablebase	0.0
bing	571	tabulating machine	0.0
bing	572	telecommunication	0.0
bing	573	temporal information retrieval	0.0
bing	574	teoma	0.0
bing	575	test set	0.0
bing	576	text retrieval conference	0.0
bing	577	text corpora	0.0
bing	578	text mining	0.0
bing	579	tf-idf	0.0
bing	580	the american statistician	0.0
bing	581	theodor nelson	0.0
bing	582	theory of forms	0.0
bing	583	theory of computation	0.0
bing	584	tim berners-lee	0.0
bing	585	tony kent strix award	0.0
bing	586	topic-based vector space model	0.0
bing	587	total information awareness	0.0
bing	588	traffic analysis	0.0
bing	589	training set	0.0
bing	590	transaction processing	0.0
bing	591	trevor hastie	0.0
bing	592	true knowledge	0.0
bing	593	type theory	0.0
bing	594	ubm plc	0.0
bing	595	uima	0.0
bing	596	us congress	0.0
bing	597	ubiquitous computing	0.0
bing	598	uncertain inference	0.0
bing	599	united states national research council	0.0
bing	600	university of calabria	0.0
bing	601	university of geneva	0.0
bing	602	university of minnesota	0.0
bing	603	uplift modelling	0.0
bing	604	uppsala monitoring centre	0.0
bing	605	usability	0.0
bing	606	user expectations	0.0
bing	607	user interface	0.0
bing	608	vannevar bush	0.0
bing	609	vector space model	0.0
bing	610	veronica (computer)	0.0
bing	611	veronica lodge	0.0
bing	612	vertical search	0.0
bing	613	video search engine	0.0
bing	614	viewzi	0.0
bing	615	virtual reality	0.0
bing	616	visualization (computer graphics)	0.0
bing	617	vivisimo	0.0
bing	618	voice search	0.0
bing	620	w3catalog	0.0
bing	621	wearable computer	0.0
bing	623	web archiving	0.0
bing	624	web cache	0.0
bing	627	web directories	0.0
bing	628	web directory	0.0
bing	629	web form	0.0
bing	630	web indexing	0.0
bing	632	web page	0.0
bing	633	web portal	0.0
bing	634	web query classification	0.0
bing	635	web robot	0.0
bing	636	web scraping	0.0
bing	639	webserver	0.0
bing	640	website parse template	0.0
bing	641	website mirroring software	0.0
bing	642	weka (machine learning)	0.0
bing	643	wide area information server	0.0
bing	644	wikia search	0.0
bing	645	wikiseek	0.0
bing	646	wireless sensor network	0.0
bing	648	world wide web	0.0
bing	649	world wide web wanderer	0.0
bing	650	xml	0.0
bing	651	xml-retrieval	0.0
bing	652	xml for analysis	0.0
bing	653	yahoo!	0.0
bing	655	yandex	0.0
bing	657	yummly	0.0
bing	658	z39.50	0.0
data mining	138	data mining extensions	7.451438635709335E-4
data mining	314	java data mining	4.983980064079745E-4
data mining	424	oracle data mining	4.4850462520394765E-4
data mining	196	educational data mining	3.8666666666666694E-4
data mining	152	data mining	3.203759016401205E-4
data mining	476	rapidminer	2.976024727110718E-4
data mining	501	semma	2.9677113010446353E-4
data mining	139	data pre-processing	2.703287197231836E-4
data mining	70	crisp-dm	2.1338110674266355E-4
data mining	128	cross industry standard process for data mining	2.1338110674266355E-4
data mining	487	rexer's annual data miner survey	1.7583906462429022E-4
data mining	631	web mining	1.536226680383084E-4
data mining	64	business intelligence tools	1.100007392049675E-4
data mining	153	data mining in agriculture	1.0522507088846888E-4
data mining	366	measure (data warehouse)	1.0131583946505234E-4
data mining	342	list of reporting software	8.87082466411833E-5
data mining	147	data extraction	8.758364237847136E-5
data mining	422	operational data store	8.247714204920353E-5
data mining	195	early-arriving fact	7.325909744791944E-5
data mining	505	spss modeler	6.953372566772308E-5
data mining	154	data mining in meteorology	6.72036062489015E-5
data mining	160	data visualization	6.500629357227396E-5
data mining	527	sequence mining	5.7077570816957526E-5
data mining	220	fact (data warehouse)	5.6456772930859266E-5
data mining	376	mining software repositories	5.341024408481552E-5
data mining	37	association rule	5.318684473807288E-5
data mining	38	association rule learning	5.318684473807288E-5
data mining	39	association rule mining	5.318684473807288E-5
data mining	40	association rules	5.318684473807288E-5
data mining	256	holap	4.578649756186904E-5
data mining	26	angoss	4.115395695296106E-5
data mining	477	reactive business intelligence	3.826530612244894E-5
data mining	151	data mart	3.592805765734697E-5
data mining	284	information integration	3.581740836253833E-5
data mining	353	molap	3.580939850820702E-5
data mining	322	knime	3.558111069995164E-5
data mining	554	statsoft	3.458766459765183E-5
data mining	449	predictive model markup language	3.338559688581316E-5
data mining	578	text mining	3.304976376806499E-5
data mining	374	microsoft analysis services	2.9589818220741098E-5
data mining	145	data dictionary	2.788833510623467E-5
data mining	411	olap cube	2.7848849344174238E-5
data mining	426	orange (software)	2.7555610666776897E-5
data mining	213	exploratory data analysis	2.7355351187259206E-5
data mining	474	ralph kimball	2.6836438102787675E-5
data mining	49	bill inmon	2.635351661325689E-5
data mining	384	multifactor dimensionality reduction	2.4628988543415503E-5
data mining	189	donald b. crouch	2.3564897728343865E-5
data mining	311	jhepwork	2.3033732223378414E-5
data mining	150	data management	2.2343496222018235E-5
data mining	177	dimension table	2.2110631774451934E-5
data mining	122	conference on knowledge discovery and data mining	2.2041482069254335E-5
data mining	321	kdd conference	2.2041482069254335E-5
data mining	502	sigkdd	2.2041482069254335E-5
data mining	171	degenerate dimension	2.1633315305570567E-5
data mining	13	aggregate (data warehouse)	2.1317977701395334E-5
data mining	159	data transformation	2.0375914544819633E-5
data mining	168	decision tree learning	1.939773899954222E-5
data mining	146	data dredging	1.9113726673708594E-5
data mining	157	data snooping	1.9113726673708594E-5
data mining	156	data set	1.8792493289101755E-5
data mining	359	market basket analysis	1.849112426035506E-5
data mining	507	statistica	1.7955556406781933E-5
data mining	161	data warehouse	1.557121559664323E-5
data mining	529	sixth normal form	1.552227903579255E-5
data mining	323	kxen inc.	1.5094795314575547E-5
data mining	132	customer analytics	1.4133077053536103E-5
data mining	642	weka (machine learning)	1.3807857223074237E-5
data mining	352	ml-flex	1.3516435986159167E-5
data mining	202	environment for developing kdd-applications supported by index-structures	1.339177014852693E-5
data mining	3	advise	1.3211784912141625E-5
data mining	652	xml for analysis	1.3159260683491997E-5
data mining	181	discovery net	1.2857934935721612E-5
data mining	27	anomaly detection	1.2487346155895363E-5
data mining	563	subspace clustering	1.2288742066532696E-5
data mining	141	data analysis	1.1896209790810916E-5
data mining	355	machine learning	1.1839511900216317E-5
data mining	591	trevor hastie	1.176047764474326E-5
data mining	142	data cleaning	1.1088303792667847E-5
data mining	458	profiling practices	1.1022918221685505E-5
data mining	63	business intelligence	1.0640763051053075E-5
data mining	472	rolap	9.968071500210109E-6
data mining	176	dimension reduction	9.851460712374684E-6
data mining	24	analytics	9.547578940414843E-6
data mining	178	dimensional modeling	8.889200559624558E-6
data mining	88	cluster analysis	7.533562313622611E-6
data mining	143	data clustering	7.533562313622611E-6
data mining	552	star schema	7.492407693537219E-6
data mining	93	column-oriented dbms	7.43116104851336E-6
data mining	414	online analytical processing	7.393606009522966E-6
data mining	221	fact table	7.146032560333204E-6
data mining	136	dashboard (business)	6.529896769587517E-6
data mining	140	data vault modeling	6.265574937700255E-6
data mining	383	multidimensional expressions	5.860727795833556E-6
data mining	137	data	5.612113185098725E-6
data mining	175	dimension (data warehouse)	5.3757356269805434E-6
data mining	149	data loading	5.115534559410003E-6
data mining	215	extract, transform, load	5.115534559410003E-6
data mining	9	actuate corporation	5.000000000000002E-6
data mining	328	knowledge discovery	4.912072684425329E-6
data mining	545	special interest group on information retrieval	4.882812500000005E-6
data mining	595	uima	4.27201941205621E-6
data mining	280	information retrieval facility	3.915822009356208E-6
data mining	444	police-enforced anpr in the uk	3.883708884283674E-6
data mining	349	matrix	3.79476822002156E-6
data mining	97	comparison of olap servers	3.480239663224168E-6
data mining	25	anchor modeling	3.3920097817580954E-6
data mining	208	exalead	3.258220490297021E-6
data mining	473	r (programming language)	3.1030826604977426E-6
data mining	293	information technology	3.022822054610471E-6
data mining	467	quantitative structure%e2%80%93activity relationship	2.8785882745138736E-6
data mining	636	web scraping	2.755185258656796E-6
data mining	370	metadata	2.596768949658897E-6
data mining	499	sas (software)	2.582499144196545E-6
data mining	560	stellar wind (code name)	2.553069811140919E-6
data mining	212	expertise finding	2.5250399797996807E-6
data mining	48	bibliometrics	2.399321471887754E-6
data mining	634	web query classification	2.35209552894865E-6
data mining	587	total information awareness	2.2254527003519452E-6
data mining	241	geographic information systems	2.1087851357730514E-6
data mining	530	slowly changing dimension	2.0602080185793297E-6
data mining	53	bioinformatic	2.0376370158247898E-6
data mining	54	bioinformatics	2.0376370158247898E-6
data mining	167	decision support system	1.9127635622661173E-6
data mining	281	information access	1.8310546875000037E-6
data mining	555	statistical classification	1.6837939379713897E-6
data mining	603	uplift modelling	1.6141251011518398E-6
data mining	337	learning to rank	1.6133078766558755E-6
data mining	75	carrot2	1.5330566881437684E-6
data mining	646	wireless sensor network	1.4880498153292025E-6
data mining	573	temporal information retrieval	1.446663981845198E-6
data mining	450	predictive analytics	1.4291155132632655E-6
data mining	331	lionsolver	1.2597631645250698E-6
data mining	330	knowledge visualization	1.2458695759235868E-6
data mining	616	visualization (computer graphics)	1.2458695759235868E-6
data mining	371	metasearch engine	1.1896528751530697E-6
data mining	201	enterprise search	1.0451475887748382E-6
data mining	390	music information retrieval	9.86346707067428E-7
data mining	340	list of computer science conferences	9.702599278715821E-7
data mining	261	herman hollerith	9.475434529891218E-7
data mining	559	statistics	9.45873213641046E-7
data mining	162	database	9.19116008705867E-7
data mining	525	semantic search	8.834916059462519E-7
data mining	283	information extraction	8.722201036965049E-7
data mining	564	support vector machines	8.603125294196156E-7
data mining	223	federated search	8.551797553638585E-7
data mining	276	index (search engine)	8.006403842049042E-7
data mining	517	search engine indexing	8.006403842049042E-7
data mining	120	condition monitoring	7.251875625111681E-7
