bing	146	data dredging	0.0
bing	147	data extraction	0.0
bing	148	data integration	0.0
bing	149	data loading	0.0
bing	150	data management	0.0
bing	151	data mart	0.0
bing	153	data mining in agriculture	0.0
bing	154	data mining in meteorology	0.0
bing	155	data modeling	0.0
bing	156	data set	0.0
bing	157	data snooping	0.0
bing	158	data structure	0.0
bing	159	data transformation	0.0
bing	160	data visualization	0.0
bing	161	data warehouse	0.0
bing	162	database	0.0
bing	163	database management system	0.0
bing	164	database system	0.0
bing	165	daum communications	0.0
bing	166	decision making	0.0
bing	167	decision support system	0.0
bing	168	decision tree learning	0.0
bing	169	decision trees	0.0
bing	170	deepwater horizon oil spill	0.0
bing	171	degenerate dimension	0.0
bing	172	desktop search	0.0
bing	173	digital object identifier	0.0
bing	174	digital obsolescence	0.0
bing	175	dimension (data warehouse)	0.0
bing	176	dimension reduction	0.0
bing	177	dimension table	0.0
bing	178	dimensional modeling	0.0
bing	179	discounted cumulative gain	0.0
bing	180	discovery (observation)	0.0
bing	181	discovery net	0.0
bing	182	dissolved gas analysis	0.0
bing	183	distributed computing	0.0
bing	184	distributed web crawling	0.0
bing	185	divergence-from-randomness model	0.0
bing	186	document retrieval	0.0
bing	188	don swanson	0.0
bing	189	donald b. crouch	0.0
bing	190	dot-com bubble	0.0
bing	191	dots-and-boxes	0.0
bing	192	dracula	0.0
bing	193	drug discovery	0.0
bing	195	early-arriving fact	0.0
bing	196	educational data mining	0.0
bing	197	electrical power	0.0
bing	198	electronic health records	0.0
bing	199	eli pariser	0.0
bing	200	emanuel goldberg	0.0
bing	201	enterprise search	0.0
bing	202	environment for developing kdd-applications supported by index-structures	0.0
bing	203	eugene garfield	0.0
bing	204	europe	0.0
bing	205	european conference on machine learning and principles and practice of knowledge discovery in databases	0.0
bing	206	european summer school in information retrieval	0.0
bing	207	evolutionary computation	0.0
bing	208	exalead	0.0
bing	209	excite	0.0
bing	210	experian hitwise	0.0
bing	211	expert system	0.0
bing	212	expertise finding	0.0
bing	213	exploratory data analysis	0.0
bing	214	extended boolean model	0.0
bing	215	extract, transform, load	0.0
bing	216	f-score	0.0
bing	217	f. wilfrid lancaster	0.0
bing	218	fico	0.0
bing	219	facebook	0.0
bing	220	fact (data warehouse)	0.0
bing	221	fact table	0.0
bing	222	factor analysis	0.0
bing	223	federated search	0.0
bing	224	file transfer protocol	0.0
bing	225	filter bubble	0.0
bing	226	first amendment to the united states constitution	0.0
bing	227	focused crawler	0.0
bing	228	forestle	0.0
bing	229	formal methods	0.0
bing	230	forrester research	0.0
bing	231	functional programming	0.0
bing	232	fuzzy retrieval	0.0
bing	233	gnu project	0.0
bing	234	gartner	0.0
bing	235	general architecture for text engineering	0.0
bing	236	generalized vector space model	0.0
bing	237	genetic algorithms	0.0
bing	238	genetics	0.0
bing	239	genieknows	0.0
bing	240	genres	0.0
bing	242	gerard salton	0.0
bing	243	gerard salton award	0.0
bing	246	goodsearch	0.0
bing	248	google bombing	0.0
bing	249	google drive	0.0
bing	251	google effect	0.0
bing	252	gopher (protocol)	0.0
bing	253	graph theory	0.0
bing	254	grid computing	0.0
bing	255	guruji.com	0.0
bing	256	holap	0.0
bing	257	html	0.0
bing	258	hans peter luhn	0.0
bing	259	harmonic mean	0.0
bing	260	health insurance portability and accountability act	0.0
bing	261	herman hollerith	0.0
bing	262	hitwise	0.0
bing	263	hotbot	0.0
bing	264	human%e2%80%93computer information retrieval	0.0
bing	265	human%e2%80%93computer interaction	0.0
bing	266	human rights	0.0
bing	267	hypertext	0.0
bing	268	ibm	0.0
bing	269	ieee	0.0
bing	270	ill-posed	0.0
bing	271	image processing	0.0
bing	272	image retrieval	0.0
bing	273	imperial college london	0.0
bing	274	independency	0.0
bing	275	index (database)	0.0
bing	278	informatics (academic field)	0.0
bing	279	informationweek	0.0
bing	280	information retrieval facility	0.0
bing	281	information access	0.0
bing	282	information architecture	0.0
bing	283	information extraction	0.0
bing	284	information integration	0.0
bing	285	information management	0.0
bing	286	information need	0.0
bing	287	information overload	0.0
bing	288	information retrieval	0.0
bing	289	information retrieval applications	0.0
bing	290	information science	0.0
bing	291	information seeking	0.0
bing	292	information society	0.0
bing	293	information technology	0.0
bing	294	information theory	0.0
bing	295	infoseek	0.0
bing	296	initial public offering	0.0
bing	297	inktomi (company)	0.0
bing	298	institutional memory	0.0
bing	299	insulator (electrical)	0.0
bing	300	intellectual freedom	0.0
bing	301	intellectual property	0.0
bing	302	interactive visualization	0.0
bing	303	international conference on very large data bases	0.0
bing	304	international standard book number	0.0
bing	305	internet search engines and libraries	0.0
bing	306	interpreter (computing)	0.0
bing	307	inverted index	0.0
bing	308	iterative algorithm	0.0
bing	309	j. c. r. licklider	0.0
bing	310	jasis	0.0
bing	311	jhepwork	0.0
bing	312	jacquard loom	0.0
bing	313	java (programming language)	0.0
bing	314	java data mining	0.0
bing	315	john nunn	0.0
bing	316	john seward	0.0
bing	317	joseph marie jacquard	0.0
bing	318	jughead (computer)	0.0
bing	319	jughead jones	0.0
bing	320	jumpstation	0.0
bing	321	kdd conference	0.0
bing	322	knime	0.0
bing	323	kxen inc.	0.0
bing	324	karen spa�rck jones	0.0
bing	325	keypunch	0.0
bing	327	kluwer academic publishers	0.0
bing	328	knowledge discovery	0.0
bing	329	knowledge organization	0.0
bing	330	knowledge visualization	0.0
bing	331	lionsolver	0.0
bing	332	language model	0.0
bing	333	latent dirichlet allocation	0.0
bing	334	latent semantic analysis	0.0
bing	335	latent semantic indexing	0.0
bing	338	library and information science	0.0
bing	339	linkrot	0.0
bing	340	list of computer science conferences	0.0
bing	341	list of information retrieval libraries	0.0
bing	342	list of reporting software	0.0
bing	345	local search (internet)	0.0
bing	346	logic programming	0.0
bing	347	looksmart	0.0
bing	348	lycos	0.0
bing	349	matrix	0.0
bing	350	medlars	0.0
bing	351	mit	0.0
bing	352	ml-flex	0.0
bing	353	molap	0.0
bing	356	magellan (search engine)	0.0
bing	357	main page	0.0
bing	358	mark mccahill	0.0
bing	359	market basket analysis	0.0
bing	360	mass surveillance	0.0
bing	361	massachusetts institute of technology	0.0
bing	362	mathematical logic	0.0
bing	363	mathematics	0.0
bing	364	mcgill university	0.0
bing	365	mean reciprocal rank	0.0
bing	366	measure (data warehouse)	0.0
bing	367	medicine	0.0
bing	368	memory	0.0
bing	370	metadata	0.0
bing	371	metasearch engine	0.0
bing	372	microarchitecture	0.0
bing	374	microsoft analysis services	0.0
bing	375	mind maps	0.0
bing	376	mining software repositories	0.0
bing	377	missing data	0.0
bing	378	modeling and simulation	0.0
bing	379	montreal	0.0
bing	380	morgan kaufmann	0.0
bing	382	mugurdy	0.0
bing	383	multidimensional expressions	0.0
bing	384	multifactor dimensionality reduction	0.0
bing	385	multilinear subspace learning	0.0
bing	386	multimedia information retrieval	0.0
bing	387	multiprocessing	0.0
bing	388	multisearch	0.0
bing	389	multivariate statistics	0.0
bing	390	music information retrieval	0.0
bing	391	nltk	0.0
bing	392	named-entity recognition	0.0
bing	393	national bureau of standards	0.0
bing	394	national center for supercomputing applications	0.0
bing	395	national institute of standards and technology	0.0
bing	396	national security agency	0.0
bing	397	natural language toolkit	0.0
bing	398	natural language processing	0.0
bing	399	natural language search engine	0.0
bing	400	nature (journal)	0.0
bing	402	netscape	0.0
bing	403	network topology	0.0
bing	404	neural networks	0.0
bing	405	nicholas j. belkin	0.0
bing	406	nicholas jardine	0.0
bing	407	northern light group	0.0
bing	408	number theory	0.0
bing	409	numerical analysis	0.0
bing	410	oclc	0.0
bing	411	olap cube	0.0
bing	412	object-oriented programming	0.0
bing	413	online algorithm	0.0
bing	414	online analytical processing	0.0
bing	415	online search	0.0
bing	416	ontologies	0.0
bing	417	ontology (information science)	0.0
bing	418	opensearch	0.0
bing	419	open directory project	0.0
bing	420	open drive	0.0
bing	421	operating system	0.0
bing	422	operational data store	0.0
bing	423	oracle	0.0
bing	424	oracle data mining	0.0
bing	425	oracle machine	0.0
bing	426	orange (software)	0.0
bing	428	orthogonality	0.0
bing	429	oscar nierstrasz	0.0
bing	430	outline of information science	0.0
bing	431	overfitting	0.0
bing	432	overture	0.0
bing	433	pagerank	0.0
bing	434	paid inclusion	0.0
bing	435	parallel computing	0.0
bing	436	parsing	0.0
bing	437	pattern	0.0
bing	438	people's republic of china	0.0
bing	439	perl	0.0
bing	440	personal information management	0.0
bing	441	pharmacy	0.0
bing	442	philosophy of information	0.0
bing	443	picollator	0.0
bing	444	police-enforced anpr in the uk	0.0
bing	445	positive predictive value	0.0
bing	446	power transformer	0.0
bing	448	precision and recall	0.0
bing	449	predictive model markup language	0.0
bing	450	predictive analytics	0.0
bing	451	prentice hall	0.0
bing	452	preservation (library and archival science)	0.0
bing	453	principle of least astonishment	0.0
bing	454	privacy	0.0
bing	455	probabilistic relevance model	0.0
bing	456	probabilistic relevance model (bm25)	0.0
bing	457	procedural programming	0.0
bing	458	profiling practices	0.0
bing	459	programming language	0.0
bing	460	programming paradigm	0.0
bing	461	proximity search (text)	0.0
bing	462	pubmed identifier	0.0
bing	463	public library	0.0
bing	464	punched cards	0.0
bing	465	python (programming language)	0.0
bing	467	quantitative structure%e2%80%93activity relationship	0.0
bing	468	quantum computer	0.0
bing	469	query string	0.0
bing	470	question answering	0.0
bing	471	quora	0.0
bing	472	rolap	0.0
bing	473	r (programming language)	0.0
bing	474	ralph kimball	0.0
bing	475	rank order	0.0
bing	476	rapidminer	0.0
bing	477	reactive business intelligence	0.0
bing	478	real-time computing	0.0
bing	479	receiver operating characteristic	0.0
bing	480	regression analysis	0.0
bing	481	relational database	0.0
bing	482	relevance	0.0
bing	483	relevance (information retrieval)	0.0
bing	484	relevance feedback	0.0
bing	485	representational state transfer	0.0
bing	486	requirements analysis	0.0
bing	487	rexer's annual data miner survey	0.0
bing	488	robert m. hayes	0.0
bing	489	robert r. korfhage	0.0
bing	490	robert tibshirani	0.0
bing	491	robotics	0.0
bing	494	rocchio classification	0.0
bing	495	routing	0.0
bing	496	rule of inference	0.0
bing	497	russian federation	0.0
bing	498	sapo (company)	0.0
bing	499	sas (software)	0.0
bing	500	sas institute	0.0
bing	501	semma	0.0
bing	502	sigkdd	0.0
bing	503	sigmod	0.0
bing	504	smart information retrieval system	0.0
bing	505	spss modeler	0.0
bing	506	sql	0.0
bing	507	statistica	0.0
bing	508	scalability	0.0
bing	509	science, technology and society	0.0
bing	510	scientific american magazine	0.0
bing	511	searchme	0.0
bing	512	search engine watch	0.0
bing	513	search aggregator	0.0
bing	514	search directory	0.0
bing	515	search engine (computing)	0.0
bing	516	search engine (disambiguation)	0.0
bing	521	search oriented architecture	0.0
bing	522	selection-based search	0.0
bing	523	self-organizing map	0.0
bing	524	semantic web	0.0
bing	526	sensitivity and specificity	0.0
bing	527	sequence mining	0.0
bing	528	set theory	0.0
bing	529	sixth normal form	0.0
bing	530	slowly changing dimension	0.0
bing	531	social science research network	0.0
bing	532	social information seeking	0.0
bing	533	social search	0.0
bing	534	society for industrial and applied mathematics	0.0
bing	535	software	0.0
bing	536	software design	0.0
bing	537	software development process	0.0
bing	538	software engineering	0.0
bing	539	software release life cycle	0.0
bing	540	software testing	0.0
bing	541	sogou.com	0.0
bing	542	sorrell v. ims health, inc.	0.0
bing	543	spatial index	0.0
bing	544	spearman's rank correlation coefficient	0.0
bing	545	special interest group on information retrieval	0.0
bing	546	spell checker	0.0
bing	547	spider trap	0.0
bing	548	spreadsheets	0.0
bing	549	springer verlag	0.0
bing	550	sproose	0.0
bing	551	standard boolean model	0.0
bing	552	star schema	0.0
bing	553	statcounter	0.0
bing	554	statsoft	0.0
bing	555	statistical classification	0.0
bing	556	statistical inference	0.0
bing	557	statistical model	0.0
bing	558	statistical noise	0.0
bing	559	statistics	0.0
bing	560	stellar wind (code name)	0.0
bing	561	structured data analysis (statistics)	0.0
bing	562	subject indexing	0.0
bing	563	subspace clustering	0.0
bing	564	support vector machines	0.0
bing	565	supreme court of the united states	0.0
bing	566	surrogate key	0.0
bing	567	surveillance	0.0
bing	568	symbolic computation	0.0
bing	569	systems architecture	0.0
bing	570	tablebase	0.0
bing	571	tabulating machine	0.0
bing	572	telecommunication	0.0
bing	573	temporal information retrieval	0.0
bing	574	teoma	0.0
bing	575	test set	0.0
bing	576	text retrieval conference	0.0
bing	577	text corpora	0.0
bing	578	text mining	0.0
bing	579	tf-idf	0.0
bing	580	the american statistician	0.0
bing	581	theodor nelson	0.0
bing	582	theory of forms	0.0
bing	583	theory of computation	0.0
bing	584	tim berners-lee	0.0
bing	585	tony kent strix award	0.0
bing	586	topic-based vector space model	0.0
bing	587	total information awareness	0.0
bing	588	traffic analysis	0.0
bing	589	training set	0.0
bing	590	transaction processing	0.0
bing	591	trevor hastie	0.0
bing	592	true knowledge	0.0
bing	593	type theory	0.0
bing	594	ubm plc	0.0
bing	595	uima	0.0
bing	596	us congress	0.0
bing	597	ubiquitous computing	0.0
bing	598	uncertain inference	0.0
bing	599	united states national research council	0.0
bing	600	university of calabria	0.0
bing	601	university of geneva	0.0
bing	602	university of minnesota	0.0
bing	603	uplift modelling	0.0
bing	604	uppsala monitoring centre	0.0
bing	605	usability	0.0
bing	606	user expectations	0.0
bing	607	user interface	0.0
bing	608	vannevar bush	0.0
bing	609	vector space model	0.0
bing	610	veronica (computer)	0.0
bing	611	veronica lodge	0.0
bing	612	vertical search	0.0
bing	613	video search engine	0.0
bing	614	viewzi	0.0
bing	615	virtual reality	0.0
bing	616	visualization (computer graphics)	0.0
bing	617	vivisimo	0.0
bing	618	voice search	0.0
bing	620	w3catalog	0.0
bing	621	wearable computer	0.0
bing	623	web archiving	0.0
bing	624	web cache	0.0
bing	627	web directories	0.0
bing	628	web directory	0.0
bing	629	web form	0.0
bing	630	web indexing	0.0
bing	632	web page	0.0
bing	633	web portal	0.0
bing	634	web query classification	0.0
bing	635	web robot	0.0
bing	636	web scraping	0.0
bing	639	webserver	0.0
bing	640	website parse template	0.0
bing	641	website mirroring software	0.0
bing	642	weka (machine learning)	0.0
bing	643	wide area information server	0.0
bing	644	wikia search	0.0
bing	645	wikiseek	0.0
bing	646	wireless sensor network	0.0
bing	648	world wide web	0.0
bing	649	world wide web wanderer	0.0
bing	650	xml	0.0
bing	651	xml-retrieval	0.0
bing	652	xml for analysis	0.0
bing	653	yahoo!	0.0
bing	655	yandex	0.0
bing	657	yummly	0.0
bing	658	z39.50	0.0
data mining	152	data mining	0.6139859662496479
data mining	138	data mining extensions	0.45863631035525676
data mining	424	oracle data mining	0.4436338883682125
data mining	631	web mining	0.3776788488145529
data mining	196	educational data mining	0.3556754802191058
data mining	147	data extraction	0.3415807960158942
data mining	161	data warehouse	0.3171668966139586
data mining	151	data mart	0.30595127558451757
data mining	139	data pre-processing	0.3017171309818215
data mining	501	semma	0.29592144160715933
data mining	476	rapidminer	0.29252819039695854
data mining	150	data management	0.2840824692308127
data mining	164	database system	0.28178084678477666
data mining	160	data visualization	0.2774417000181397
data mining	155	data modeling	0.2752119630661054
data mining	158	data structure	0.268905043984698
data mining	145	data dictionary	0.2675468714040741
data mining	561	structured data analysis (statistics)	0.26442766092975023
data mining	527	sequence mining	0.26347936455554094
data mining	137	data	0.26252471890705004
data mining	487	rexer's annual data miner survey	0.2565204177140115
data mining	141	data analysis	0.24640406509618273
data mining	142	data cleaning	0.24137370478545725
data mining	422	operational data store	0.24126157419598573
data mining	314	java data mining	0.23599379082283223
data mining	366	measure (data warehouse)	0.22422879282561692
data mining	578	text mining	0.2217105712465665
data mining	70	crisp-dm	0.22059576805913678
data mining	128	cross industry standard process for data mining	0.22059576805913678
data mining	64	business intelligence tools	0.21957103566385272
data mining	37	association rule	0.21615749493314676
data mining	38	association rule learning	0.21615749493314676
data mining	39	association rule mining	0.21615749493314676
data mining	40	association rules	0.21615749493314676
data mining	159	data transformation	0.21371826437194866
data mining	49	bill inmon	0.19920957175185364
data mining	153	data mining in agriculture	0.19537280720546013
data mining	149	data loading	0.19515874082577264
data mining	215	extract, transform, load	0.19515874082577264
data mining	148	data integration	0.18103220170572648
data mining	353	molap	0.17055919483393714
data mining	146	data dredging	0.16400498284592913
data mining	157	data snooping	0.16400498284592913
data mining	13	aggregate (data warehouse)	0.16031292145414175
data mining	220	fact (data warehouse)	0.15986420861980782
data mining	411	olap cube	0.1592162614276864
data mining	140	data vault modeling	0.15728870843187753
data mining	342	list of reporting software	0.1523179489612356
data mining	63	business intelligence	0.1523140687554766
data mining	154	data mining in meteorology	0.1478805530118775
data mining	195	early-arriving fact	0.14765501083503432
data mining	213	exploratory data analysis	0.14671581468982697
data mining	505	spss modeler	0.1429620621549733
data mining	474	ralph kimball	0.140763431350945
data mining	256	holap	0.13827052260653128
data mining	144	data collection	0.13826351166293344
data mining	24	analytics	0.13175870985770555
data mining	156	data set	0.1286131928826069
data mining	163	database management system	0.12787014513222603
data mining	177	dimension table	0.12677775847416992
data mining	178	dimensional modeling	0.12211732850055697
data mining	93	column-oriented dbms	0.12002267864631015
data mining	377	missing data	0.11674763089529692
data mining	162	database	0.11307361542932953
data mining	376	mining software repositories	0.11171723053935621
data mining	529	sixth normal form	0.10861868132594528
data mining	284	information integration	0.10850013806227522
data mining	168	decision tree learning	0.10811423659791974
data mining	414	online analytical processing	0.1067099967054653
data mining	374	microsoft analysis services	0.10655260457679862
data mining	311	jhepwork	0.10647606033088138
data mining	293	information technology	0.10599321665119453
data mining	431	overfitting	0.10575197708341841
data mining	322	knime	0.10397543446240322
data mining	355	machine learning	0.10369019806264318
data mining	171	degenerate dimension	0.09901915700801432
data mining	472	rolap	0.09520844997660989
data mining	449	predictive model markup language	0.09441492381034375
data mining	175	dimension (data warehouse)	0.09314622157245128
data mining	554	statsoft	0.0926235158647729
data mining	370	metadata	0.09255438788121942
data mining	384	multifactor dimensionality reduction	0.09250024318052245
data mining	26	angoss	0.09125815172613
data mining	426	orange (software)	0.08974285831016517
data mining	275	index (database)	0.08815776725810545
data mining	642	weka (machine learning)	0.08472370845482548
data mining	477	reactive business intelligence	0.08364948093076358
data mining	241	geographic information systems	0.08349801740479633
data mining	87	cloud storage	0.08325135462794803
data mining	3	advise	0.08317595201565589
data mining	458	profiling practices	0.08257697439132143
data mining	88	cluster analysis	0.08149996639223772
data mining	143	data clustering	0.08149996639223772
data mining	176	dimension reduction	0.08095350740048803
data mining	359	market basket analysis	0.07659231185969514
data mining	221	fact table	0.07547536217325387
data mining	181	discovery net	0.07396951510090395
data mining	132	customer analytics	0.07223737483285395
data mining	383	multidimensional expressions	0.07136568082504285
data mining	27	anomaly detection	0.07076686460198858
data mining	136	dashboard (business)	0.07013181584214916
data mining	473	r (programming language)	0.06882342649989642
data mining	563	subspace clustering	0.06833764754927252
data mining	552	star schema	0.06811005840212979
data mining	202	environment for developing kdd-applications supported by index-structures	0.06720903350119463
data mining	328	knowledge discovery	0.06711050021207135
data mining	521	search oriented architecture	0.06482037235521643
data mining	575	test set	0.0637792056044422
data mining	559	statistics	0.06162490082250503
data mining	507	statistica	0.061401933898982436
data mining	499	sas (software)	0.06133275123488518
data mining	122	conference on knowledge discovery and data mining	0.05948588418735414
data mining	321	kdd conference	0.05948588418735414
data mining	502	sigkdd	0.05948588418735414
data mining	450	predictive analytics	0.05748545372917108
data mining	323	kxen inc.	0.05682986482000514
data mining	282	information architecture	0.05642767422288871
data mining	25	anchor modeling	0.05590169943749474
data mining	652	xml for analysis	0.054925080262539304
data mining	330	knowledge visualization	0.05459932716571718
data mining	616	visualization (computer graphics)	0.05459932716571718
data mining	503	sigmod	0.053827047043075685
data mining	555	statistical classification	0.05320568552740143
data mining	349	matrix	0.052836702553807534
data mining	167	decision support system	0.051808848400911434
data mining	444	police-enforced anpr in the uk	0.05122135606306391
data mining	636	web scraping	0.0504989055401378
data mining	481	relational database	0.05020201777290028
data mining	524	semantic web	0.049162215951062
data mining	591	trevor hastie	0.04912555736204183
data mining	557	statistical model	0.04815378293281453
data mining	53	bioinformatic	0.048071592944241494
data mining	54	bioinformatics	0.048071592944241494
data mining	535	software	0.04602737653111675
data mining	48	bibliometrics	0.04487452674244036
data mining	506	sql	0.044153299390559286
data mining	523	self-organizing map	0.0438156995661296
data mining	337	learning to rank	0.043134363205508404
data mining	280	information retrieval facility	0.04242900178205773
data mining	189	donald b. crouch	0.04172102633318323
data mining	387	multiprocessing	0.041188194379108
data mining	634	web query classification	0.04113265031958177
data mining	566	surrogate key	0.040853093230547186
data mining	556	statistical inference	0.03910877016273662
data mining	587	total information awareness	0.03871684071637507
data mining	111	computer data storage	0.03845124006108675
data mining	646	wireless sensor network	0.03774760397470534
data mining	629	web form	0.03693969973641871
data mining	564	support vector machines	0.03626333758999659
data mining	385	multilinear subspace learning	0.03486393599451003
data mining	360	mass surveillance	0.03470636004135218
data mining	589	training set	0.034660662761726864
data mining	120	condition monitoring	0.03454893638282988
data mining	412	object-oriented programming	0.0345304460489029
data mining	617	vivisimo	0.034112451531663
data mining	467	quantitative structure%e2%80%93activity relationship	0.03404257701327001
data mining	224	file transfer protocol	0.03373150215716153
data mining	398	natural language processing	0.032973783707360704
data mining	10	adversarial information retrieval	0.03194586567885068
data mining	110	computer architecture	0.031922077547633536
data mining	386	multimedia information retrieval	0.031549461001378974
data mining	270	ill-posed	0.03145221762169746
data mining	352	ml-flex	0.03135736227945324
data mining	283	information extraction	0.03126110321584156
data mining	117	computer vision	0.030672450733519
data mining	212	expertise finding	0.03053509556801144
data mining	276	index (search engine)	0.03048595716776139
data mining	517	search engine indexing	0.03048595716776139
data mining	460	programming paradigm	0.030278116027960933
data mining	480	regression analysis	0.030235579446043343
data mining	567	surveillance	0.03021747695930642
